nome;uf;cod_tse;cod_ibge
ESPERANTINA;PI;10731;2203701
ELISEU MARTINS;PI;10715;2203602
ELESB?O VELOSO;PI;10693;2203503
DOM INOC?NCIO;PI;10685;2203453
DOMINGOS MOUR?O;PI;11410;2203420
DOM EXPEDITO LOPES;PI;10677;2203404
DIRCEU ARCOVERDE;PI;12297;2203354
DEMERVAL LOB?O;PI;10650;2203305
CURRAL NOVO DO PIAU?;PI;12181;2203271
CURRALINHOS;PI;12580;2203255
CURRAIS;PI;10766;2203230
CURIMAT?;PI;10634;2203206
CRISTINO CASTRO;PI;10618;2203107
CRISTAL?NDIA DO PIAU?;PI;10596;2203008
CORRENTE;PI;10570;2202901
CORONEL JOS? DIAS;PI;10243;2202851
CONCEI??O DO CANIND?;PI;10553;2202802
COL?NIA DO PIAU?;PI;10227;2202778
COL?NIA DO GURGU?IA;PI;10200;2202752
COIVARAS;PI;10189;2202737
COCAL DOS ALVES;PI;12696;2202729
COCAL DE TELHA;PI;12360;2202711
COCAL;PI;10537;2202703
CAXING?;PI;12688;2202653
CASTELO DO PIAU?;PI;10510;2202604
CARIDADE DO PIAU?;PI;12165;2202554
CARA?BAS DO PIAU?;PI;12670;2202539
CARACOL;PI;10499;2202505
CAPIT?O GERV?SIO OLIVEIRA;PI;10707;2202455
CAPIT?O DE CAMPOS;PI;10472;2202406
CANTO DO BURITI;PI;10456;2202307
CANAVIEIRA;PI;10162;2202251
CAMPO MAIOR;PI;10430;2202208
CAMPO LARGO DO PIAU?;PI;10740;2202174
CAMPO GRANDE DO PIAU?;PI;10723;2202133
CAMPO ALEGRE DO FIDALGO;PI;12351;2202117
CAMPINAS DO PIAU?;PI;10413;2202109
CALDEIR?O GRANDE DO PIAU?;PI;10146;2202091
CAJUEIRO DA PRAIA;PI;12572;2202083
CAJAZEIRAS DO PIAU?;PI;12343;2202075
CABECEIRAS DO PIAU?;PI;10120;2202059
BURITI DOS MONTES;PI;10103;2202026
BURITI DOS LOPES;PI;10391;2202000
BREJO DO PIAU?;PI;10642;2201988
BRASILEIRA;PI;10006;2201960
BOQUEIR?O DO PIAU?;PI;12149;2201945
BONFIM DO PIAU?;PI;10081;2201929
BOM PRINC?PIO DO PIAU?;PI;10065;2201919
BOM JESUS;PI;10375;2201903
BOCAINA;PI;10359;2201804
BOA HORA;PI;10669;2201770
BET?NIA DO PIAU?;PI;12122;2201739
BERTOL?NIA;PI;10332;2201705
BENEDITINOS;PI;10316;2201606
BEL?M DO PIAU?;PI;12335;2201572
BELA VISTA DO PIAU?;PI;10626;2201556
BATALHA;PI;10294;2201507
BARRO DURO;PI;10278;2201408
BARREIRAS DO PIAU?;PI;10251;2201309
BARRAS;PI;10235;2201200
BARRA D'ALC?NTARA;PI;10600;2201176
BAIXA GRANDE DO RIBEIRO;PI;10049;2201150
AVELINO LOPES;PI;10219;2201101
ASSUN??O DO PIAU?;PI;12106;2201051
ARRAIAL;PI;10197;2201002
AROEIRAS DO ITAIM;PI;12734;2200954
AROAZES;PI;10170;2200905
ANT?NIO ALMEIDA;PI;10154;2200806
AN?SIO DE ABREU;PI;10138;2200707
ANGICAL DO PIAU?;PI;10111;2200608
AMARANTE;PI;10090;2200509
ALVORADA DO GURGU?IA;PI;12084;2200459
ALTOS;PI;10073;2200400
ALTO LONG?;PI;10057;2200301
ALEGRETE DO PIAU?;PI;10022;2200277
ALAGOINHA DO PIAU?;PI;12319;2200251
?GUA BRANCA;PI;10030;2200202
AGRICOL?NDIA;PI;10014;2200103
ACAU?;PI;12327;2200053
Z? DOCA;MA;9717;2114007
VITORINO FREIRE;MA;9539;2113009
VIT?RIA DO MEARIM;MA;9512;2112902
VILA NOVA DOS MART?RIOS;MA;8621;2112852
VIANA;MA;9490;2112803
VARGEM GRANDE;MA;9474;2112704
URBANO SANTOS;MA;9458;2112605
TUT?IA;MA;9431;2112506
TURIL?NDIA;MA;8605;2112456
TURIA?U;MA;9415;2112407
TUNTUM;MA;9393;2112308
TUFIL?NDIA;MA;8583;2112274
TRIZIDELA DO VALE;MA;8567;2112233
TIMON;MA;9377;2112209
TIMBIRAS;MA;9350;2112100
TASSO FRAGOSO;MA;9334;2112001
SUCUPIRA DO RIACH?O;MA;8540;2111953
SUCUPIRA DO NORTE;MA;9318;2111904
S?TIO NOVO;MA;9296;2111805
SERRANO DO MARANH?O;MA;8524;2111789
SENADOR LA ROCQUE;MA;8508;2111763
SENADOR ALEXANDRE COSTA;MA;8486;2111748
SATUBINHA;MA;8460;2111722
S?O VICENTE FERRER;MA;9270;2111706
S?O ROBERTO;MA;8443;2111672
S?O RAIMUNDO DO DOCA BEZERRA;MA;8427;2111631
S?O RAIMUNDO DAS MANGABEIRAS;MA;9253;2111607
S?O PEDRO DOS CRENTES;MA;8400;2111573
S?O PEDRO DA ?GUA BRANCA;MA;8389;2111532
S?O MATEUS DO MARANH?O;MA;9237;2111508
S?O LU?S GONZAGA DO MARANH?O;MA;8052;2111409
S?O LU?S;MA;9210;2111300
S?O JOS? DOS BAS?LIOS;MA;8362;2111250
S?O JOS? DE RIBAMAR;MA;8893;2111201
S?O JO?O DOS PATOS;MA;9199;2111102
S?O JO?O DO SOTER;MA;8346;2111078
S?O JO?O DO PARA?SO;MA;8320;2111052
S?O JO?O DO CAR?;MA;8303;2111029
S?O JO?O BATISTA;MA;9172;2111003
S?O FRANCISCO DO MARANH?O;MA;9156;2110906
S?O FRANCISCO DO BREJ?O;MA;8281;2110856
S?O F?LIX DE BALSAS;MA;9130;2110807
S?O DOMINGOS DO MARANH?O;MA;9113;2110708
S?O DOMINGOS DO AZEIT?O;MA;8265;2110658
S?O BERNARDO;MA;9091;2110609
S?O BENTO;MA;9075;2110500
S?O BENEDITO DO RIO PRETO;MA;9059;2110401
SANTO ANT?NIO DOS LOPES;MA;9032;2110302
SANTO AMARO DO MARANH?O;MA;8249;2110278
SANTANA DO MARANH?O;MA;8222;2110237
SANTA RITA;MA;9016;2110203
SANTA QUIT?RIA DO MARANH?O;MA;8990;2110104
SANTA LUZIA DO PARU?;MA;9652;2110039
SANTA LUZIA;MA;8974;2110005
SANTA IN?S;MA;9571;2109908
SANTA HELENA;MA;8958;2109809
SANTA FILOMENA DO MARANH?O;MA;8206;2109759
SAMBA?BA;MA;8931;2109700
ROS?RIO;MA;8915;2109601
RIBAMAR FIQUENE;MA;8184;2109551
RIACH?O;MA;8877;2109502
RAPOSA;MA;8168;2109452
PRIMEIRA CRUZ;MA;8850;2109403
PRESIDENTE VARGAS;MA;8834;2109304
PRESIDENTE SARNEY;MA;8141;2109270
PRESIDENTE M?DICI;MA;8125;2109239
PRESIDENTE JUSCELINO;MA;8818;2109205
PRESIDENTE DUTRA;MA;8796;2109106
PORTO RICO DO MARANH?O;MA;8109;2109056
PORTO FRANCO;MA;8770;2109007
PO??O DE PEDRAS;MA;8753;2108900
PIRAPEMAS;MA;8737;2108801
PIO XII;MA;8710;2108702
PINHEIRO;MA;8699;2108603
PINDAR?-MIRIM;MA;8672;2108504
PERITOR?;MA;8087;2108454
PERI MIRIM;MA;8656;2108405
PENALVA;MA;8630;2108306
PEDRO DO ROS?RIO;MA;8060;2108256
PEDREIRAS;MA;8613;2108207
PAULO RAMOS;MA;9598;2108108
PAULINO NEVES;MA;8044;2108058
PASTOS BONS;MA;8591;2108009
PASSAGEM FRANCA;MA;8575;2107902
PARNARAMA;MA;8559;2107803
PARAIBANO;MA;8532;2107704
PALMEIR?NDIA;MA;8516;2107605
PA?O DO LUMIAR;MA;8494;2107506
OLINDA NOVA DO MARANH?O;MA;8028;2107456
OLHO D'?GUA DAS CUNH?S;MA;8478;2107407
NOVA OLINDA DO MARANH?O;MA;8001;2107357
NOVA IORQUE;MA;8451;2107308
NOVA COLINAS;MA;7986;2107258
NINA RODRIGUES;MA;8435;2107209
MORROS;MA;8419;2107100
MONTES ALTOS;MA;8397;2107001
MON??O;MA;8370;2106904
MIRINZAL;MA;8354;2106805
MIRANDA DO NORTE;MA;9695;2106755
MIRADOR;MA;8338;2106706
MILAGRES DO MARANH?O;MA;7960;2106672
MAT?ES DO NORTE;MA;7943;2106631
MAT?ES;MA;8311;2106607
MATINHA;MA;8290;2106508
MATA ROMA;MA;8273;2106409
MARANH?OZINHO;MA;7927;2106375
MARAJ? DO SENA;MA;7900;2106359
MARACA?UM?;MA;7889;2106326
MAGALH?ES DE ALMEIDA;MA;8257;2106300
LU?S DOMINGUES;MA;8230;2106201
LORETO;MA;8214;2106102
LIMA CAMPOS;MA;8192;2106003
LAJEADO NOVO;MA;7862;2105989
LAGOA GRANDE DO MARANH?O;MA;7846;2105963
LAGO DOS RODRIGUES;MA;7803;2105948
LAGOA DO MATO;MA;7820;2105922
LAGO VERDE;MA;8176;2105906
LAGO DO JUNCO;MA;8150;2105807
LAGO DA PEDRA;MA;8133;2105708
JUNCO DO MARANH?O;MA;7781;2105658
JOSEL?NDIA;MA;8117;2105609
JO?O LISBOA;MA;8095;2105500
JENIPAPO DOS VIEIRAS;MA;7765;2105476
JATOB?;MA;7749;2105450
ITINGA DO MARANH?O;MA;7722;2105427
ITAPECURU MIRIM;MA;8079;2105401
ITAIPAVA DO GRAJA?;MA;7706;2105351
IMPERATRIZ;MA;8036;2105302
IGARAP? GRANDE;MA;8010;2105203
IGARAP? DO MEIO;MA;7684;2105153
ICATU;MA;7994;2105104
HUMBERTO DE CAMPOS;MA;7978;2105005
GUIMAR?ES;MA;7951;2104909
GRAJA?;MA;7935;2104800
GRA?A ARANHA;MA;7919;2104701
GOVERNADOR NUNES FREIRE;MA;7668;2104677
GOVERNADOR NEWTON BELLO;MA;7641;2104651
GOVERNADOR LUIZ ROCHA;MA;7625;2104628
GOVERNADOR EUG?NIO BARROS;MA;7897;2104602
GOVERNADOR EDISON LOB?O;MA;7609;2104552
GOVERNADOR ARCHER;MA;7870;2104503
GON?ALVES DIAS;MA;7854;2104404
GODOFREDO VIANA;MA;7838;2104305
FORTUNA;MA;7811;2104206
FORTALEZA DOS NOGUEIRAS;MA;7790;2104107
FORMOSA DA SERRA NEGRA;MA;7560;2104099
FERNANDO FALC?O;MA;7544;2104081
FEIRA NOVA DO MARANH?O;MA;7528;2104073
ESTREITO;MA;9636;2104057
ESPERANTIN?POLIS;MA;7773;2104008
DUQUE BACELAR;MA;7757;2103901
DOM PEDRO;MA;7730;2103802
DAVIN?POLIS;MA;7242;2103752
CURURUPU;MA;7714;2103703
COROAT?;MA;7692;2103604
CONCEI??O DO LAGO-A?U;MA;7501;2103554
COLINAS;MA;7676;2103505
COELHO NETO;MA;7650;2103406
COD?;MA;7633;2103307
CIDEL?NDIA;MA;7480;2103257
CHAPADINHA;MA;7617;2103208
CENTRO NOVO DO MARANH?O;MA;7463;2103174
CENTRO DO GUILHERME;MA;7447;2103158
CENTRAL DO MARANH?O;MA;7420;2103125
CEDRAL;MA;7595;2103109
CAXIAS;MA;7579;2103000
CARUTAPERA;MA;7552;2102903
CAROLINA;MA;7536;2102804
CAPINZAL DO NORTE;MA;7404;2102754
CANTANHEDE;MA;7510;2102705
C?NDIDO MENDES;MA;7498;2102606
CAMPESTRE DO MARANH?O;MA;7382;2102556
CAJARI;MA;7471;2102507
CAJAPI?;MA;7455;2102408
CACHOEIRA GRANDE;MA;7226;2102374
BURITIRANA;MA;7366;2102358
BURITICUPU;MA;7340;2102325
BURITI BRAVO;MA;7439;2102309
BURITI;MA;7412;2102200
BREJO DE AREIA;MA;7307;2102150
BREJO;MA;7390;2102101
BOM LUGAR;MA;7285;2102077
BOM JESUS DAS SELVAS;MA;7269;2102036
BOM JARDIM;MA;9555;2102002
BOA VISTA DO GURUPI;MA;7323;2101970
BERNARDO DO MEARIM;MA;7200;2101939
BEQUIM?O;MA;7374;2101905
BENEDITO LEITE;MA;7358;2101806
BELA VISTA DO MARANH?O;MA;7188;2101772
BEL?GUA;MA;7161;2101731
BARREIRINHAS;MA;7331;2101707
BARRA DO CORDA;MA;7315;2101608
BAR?O DE GRAJA?;MA;7293;2101509
BALSAS;MA;7277;2101400
BACURITUBA;MA;7145;2101350
BACURI;MA;7250;2101301
BACABEIRA;MA;7129;2101251
BACABAL;MA;7234;2101202
AXIX?;MA;7218;2101103
ARARI;MA;7196;2101004
ARAME;MA;9679;2100956
ARAIOSES;MA;7170;2100907
ARAGUAN?;MA;7102;2100873
APICUM-A?U;MA;7064;2100832
ANAPURUS;MA;7153;2100808
ANAJATUBA;MA;7137;2100709
AMARANTE DO MARANH?O;MA;7110;2100600
AMAP? DO MARANH?O;MA;7080;2100550
ALTO PARNA?BA;MA;7099;2100501
ALTO ALEGRE DO PINDAR?;MA;7048;2100477
ALTO ALEGRE DO MARANH?O;MA;7021;2100436
ALTAMIRA DO MARANH?O;MA;7072;2100402
ALDEIAS ALTAS;MA;7056;2100303
ALC?NTARA;MA;7030;2100204
?GUA DOCE DO MARANH?O;MA;7005;2100154
AFONSO CUNHA;MA;7013;2100105
A?AIL?NDIA;MA;9610;2100055
XAMBIO?;TO;96431;1722107
WANDERL?NDIA;TO;96652;1722081
TUPIRATINS;TO;73237;1721307
TUPIRAMA;TO;73458;1721257
TOCANTIN?POLIS;TO;96210;1721208
TOCANT?NIA;TO;96199;1721109
PALMAS;TO;73440;1721000
TALISM?;TO;73504;1720978
TAIPAS DO TOCANTINS;TO;73164;1720937
TAGUATINGA;TO;96156;1720903
SUCUPIRA;TO;73377;1720853
S?TIO NOVO DO TOCANTINS;TO;96130;1720804
SILVAN?POLIS;TO;96598;1720655
S?O VAL?RIO DA NATIVIDADE;TO;92681;1720499
S?O SEBASTI?O DO TOCANTINS;TO;96032;1720309
S?O SALVADOR DO TOCANTINS;TO;73393;1720259
S?O MIGUEL DO TOCANTINS;TO;73180;1720200
S?O F?LIX DO TOCANTINS;TO;73105;1720150
S?O BENTO DO TOCANTINS;TO;73288;1720101
SANTA TEREZINHA DO TOCANTINS;TO;73539;1720002
SANTA TEREZA DO TOCANTINS;TO;92606;1719004
SANTA ROSA DO TOCANTINS;TO;92584;1718907
SANTA RITA DO TOCANTINS;TO;73547;1718899
SANTA MARIA DO TOCANTINS;TO;73130;1718881
SANTA F? DO ARAGUAIA;TO;73350;1718865
SANDOL?NDIA;TO;73156;1718840
SAMPAIO;TO;92541;1718808
RIO SONO;TO;96792;1718758
RIO DOS BOIS;TO;73415;1718709
RIO DA CONCEI??O;TO;73431;1718659
RIACHINHO;TO;73024;1718550
RECURSOL?NDIA;TO;73229;1718501
PUGMIL;TO;73571;1718451
PRESIDENTE KENNEDY;TO;96296;1718402
PRAIA NORTE;TO;92525;1718303
PORTO NACIONAL;TO;95591;1718204
PORTO ALEGRE DO TOCANTINS;TO;92509;1718006
PONTE ALTA DO TOCANTINS;TO;95532;1717909
PONTE ALTA DO BOM JESUS;TO;95516;1717800
PIUM;TO;95478;1717503
PIRAQU?;TO;73016;1717206
PINDORAMA DO TOCANTINS;TO;95370;1717008
COLM?IA;TO;95290;1716703
PEQUIZEIRO;TO;92487;1716653
PEIXE;TO;95273;1716604
PEDRO AFONSO;TO;95257;1716505
PAU D'ARCO;TO;73261;1716307
PARAN?;TO;95214;1716208
PARA?SO DO TOCANTINS;TO;95192;1716109
PALMEIR?POLIS;TO;96490;1715754
PALMEIRANTE;TO;73083;1715705
OLIVEIRA DE F?TIMA;TO;73466;1715507
NOVO JARDIM;TO;73172;1715259
NOVO ALEGRE;TO;73148;1715150
NOVO ACORDO;TO;94994;1715101
NOVA ROSAL?NDIA;TO;92401;1715002
NOVA OLINDA;TO;96636;1714880
NAZAR?;TO;94838;1714302
NATIVIDADE;TO;94811;1714203
MURICIL?NDIA;TO;73342;1713957
PALMEIRAS DO TOCANTINS;TO;73040;1713809
MONTE SANTO DO TOCANTINS;TO;73563;1713700
MONTE DO CARMO;TO;94692;1713601
MIRANORTE;TO;94633;1713304
MIRACEMA DO TOCANTINS;TO;94617;1713205
MAURIL?NDIA DO TOCANTINS;TO;73059;1712801
MATEIROS;TO;73270;1712702
MARIAN?POLIS DO TOCANTINS;TO;92304;1712504
LUZIN?POLIS;TO;73520;1712454
LIZARDA;TO;95699;1712405
LAVANDEIRA;TO;73601;1712157
LAJEADO;TO;73407;1712009
LAGOA DO TOCANTINS;TO;73113;1711951
LAGOA DA CONFUS?O;TO;73385;1711902
JUARINA;TO;73253;1711803
JA? DO TOCANTINS;TO;73369;1711506
ITAPOR? DO TOCANTINS;TO;94170;1711100
ITAPIRATINS;TO;73202;1710904
ITAGUATINS;TO;94099;1710706
ITACAJ?;TO;94056;1710508
IPUEIRAS;TO;73598;1709807
GURUPI;TO;93858;1709500
GUARA?;TO;96270;1709302
GOIATINS;TO;95338;1709005
GOIANORTE;TO;92240;1708304
FORTALEZA DO TABOC?O;TO;73199;1708254
FORMOSO DO ARAGUAIA;TO;93653;1708205
FILAD?LFIA;TO;93556;1707702
FIGUEIR?POLIS;TO;96679;1707652
F?TIMA;TO;96830;1707553
ESPERANTINA;TO;73296;1707405
DUER?;TO;93475;1707306
DOIS IRM?OS DO TOCANTINS;TO;93459;1707207
DIVIN?POLIS DO TOCANTINS;TO;92185;1707108
DIAN?POLIS;TO;93416;1707009
DARCIN?POLIS;TO;73032;1706506
CRIX?S DO TOCANTINS;TO;73555;1706258
CRISTAL?NDIA;TO;93238;1706100
COUTO DE MAGALH?ES;TO;93211;1706001
CONCEI??O DO TOCANTINS;TO;93130;1705607
COMBINADO;TO;92142;1705557
COLINAS DO TOCANTINS;TO;93114;1705508
CHAPADA DA NATIVIDADE;TO;73482;1705102
CHAPADA DE AREIA;TO;73474;1704600
CENTEN?RIO;TO;73210;1704105
CASEARA;TO;92088;1703909
CARRASCO BONITO;TO;73423;1703891
CARMOL?NDIA;TO;73326;1703883
CARIRI DO TOCANTINS;TO;73300;1703867
CAMPOS LINDOS;TO;73091;1703842
CACHOEIRINHA;TO;73067;1703826
BURITI DO TOCANTINS;TO;92045;1703800
BREJINHO DE NAZAR?;TO;92738;1703701
BRASIL?NDIA DO TOCANTINS;TO;73245;1703602
BOM JESUS DO TOCANTINS;TO;73121;1703305
BERNARDO SAY?O;TO;92002;1703206
BARROL?NDIA;TO;96997;1703107
BARRA DO OURO;TO;73610;1703073
BANDEIRANTES DO TOCANTINS;TO;73580;1703057
BABA?UL?NDIA;TO;92592;1703008
AXIX? DO TOCANTINS;TO;92576;1702901
AURORA DO TOCANTINS;TO;92533;1702703
AUGUSTIN?POLIS;TO;96857;1702554
ARRAIAS;TO;92479;1702406
ARAPOEMA;TO;92452;1702307
ARAGUATINS;TO;92436;1702208
ARAGUAN?;TO;73318;1702158
ARAGUA?NA;TO;92410;1702109
ARAGUA?U;TO;92398;1702000
ARAGUACEMA;TO;92371;1701903
ARAGOMINAS;TO;73334;1701309
APARECIDA DO RIO NEGRO;TO;96970;1701101
ANGICO;TO;73075;1701051
ANAN?S;TO;92193;1701002
ALVORADA;TO;92134;1700707
ALMAS;TO;92070;1700400
ALIAN?A DO TOCANTINS;TO;96954;1700350
AGUIARN?POLIS;TO;73512;1700301
ABREUL?NDIA;TO;73008;1700251
VIT?RIA DO JARI;AP;6122;1600808
TARTARUGALZINHO;AP;6173;1600709
SANTANA;AP;6157;1600600
PRACU?BA;AP;6009;1600550
PORTO GRANDE;AP;6025;1600535
OIAPOQUE;AP;6092;1600501
MAZAG?O;AP;6076;1600402
MACAP?;AP;6050;1600303
LARANJAL DO JARI;AP;6130;1600279
ITAUBAL;AP;6041;1600253
FERREIRA GOMES;AP;6114;1600238
CUTIAS;AP;6068;1600212
CAL?OENE;AP;6033;1600204
?GUA BRANCA DO AMAPARI;AP;6084;1600154
AMAP?;AP;6017;1600105
SERRA DO NAVIO;AP;6106;1600055
XINGUARA;PA;5711;1508407
VIT?RIA DO XINGU;PA;4405;1508357
VISEU;PA;5657;1508308
VIGIA;PA;5630;1508209
URUAR?;PA;5754;1508159
ULIAN?POLIS;PA;4324;1508126
TUCURU?;PA;5614;1508100
TUCUM?;PA;4081;1508084
TRAIR?O;PA;4286;1508050
TRACUATEUA;PA;4669;1508035
TOM?-A?U;PA;5592;1508001
TERRA SANTA;PA;4367;1507979
TERRA ALTA;PA;4545;1507961
TAIL?NDIA;PA;4022;1507953
SOURE;PA;5576;1507904
SENADOR JOS? PORF?RIO;PA;5550;1507805
SAPUCAIA;PA;4847;1507755
S?O SEBASTI?O DA BOA VISTA;PA;5533;1507706
S?O MIGUEL DO GUAM?;PA;5517;1507607
S?O JO?O DO ARAGUAIA;PA;5495;1507508
S?O JO?O DE PIRABAS;PA;4065;1507474
S?O JO?O DA PONTA;PA;4820;1507466
S?O GERALDO DO ARAGUAIA;PA;5797;1507458
S?O FRANCISCO DO PAR?;PA;5479;1507409
S?O F?LIX DO XINGU;PA;5452;1507300
S?O DOMINGOS DO CAPIM;PA;5436;1507201
S?O DOMINGOS DO ARAGUAIA;PA;4464;1507151
S?O CAETANO DE ODIVELAS;PA;5410;1507102
SANTO ANT?NIO DO TAU?;PA;5398;1507003
SANTAR?M NOVO;PA;5371;1506906
SANTAR?M;PA;5355;1506807
SANTANA DO ARAGUAIA;PA;5339;1506708
SANTA MARIA DO PAR?;PA;5312;1506609
SANTA MARIA DAS BARREIRAS;PA;5991;1506583
SANTA LUZIA DO PAR?;PA;4146;1506559
SANTA ISABEL DO PAR?;PA;5290;1506500
SANTA CRUZ DO ARARI;PA;5274;1506401
SANTA B?RBARA DO PAR?;PA;4243;1506351
SALVATERRA;PA;5258;1506302
SALIN?POLIS;PA;5231;1506203
RUR?POLIS;PA;5894;1506195
RONDON DO PAR?;PA;5738;1506187
RIO MARIA;PA;5690;1506161
REDEN??O;PA;5673;1506138
QUATIPURU;PA;4685;1506112
PRIMAVERA;PA;5215;1506104
PRAINHA;PA;5193;1506005
PORTO DE MOZ;PA;5177;1505908
PORTEL;PA;5150;1505809
PONTA DE PEDRAS;PA;5134;1505700
PLACAS;PA;4626;1505650
PI?ARRA;PA;4782;1505635
PEIXE-BOI;PA;5118;1505601
PAU D'ARCO;PA;4308;1505551
PARAUAPEBAS;PA;5835;1505536
PARAGOMINAS;PA;5096;1505502
PALESTINA DO PAR?;PA;4162;1505494
PACAJ?;PA;5916;1505486
OURIL?NDIA DO NORTE;PA;5959;1505437
OUR?M;PA;5070;1505403
ORIXIMIN?;PA;5053;1505304
OEIRAS DO PAR?;PA;5037;1505205
?BIDOS;PA;5010;1505106
NOVO REPARTIMENTO;PA;4421;1505064
NOVO PROGRESSO;PA;4383;1505031
NOVA TIMBOTEUA;PA;4995;1505007
NOVA IPIXUNA;PA;4600;1504976
NOVA ESPERAN?A DO PIRI?;PA;4480;1504950
MUAN?;PA;4979;1504901
MONTE ALEGRE;PA;4952;1504802
MOJU? DOS CAMPOS;PA;4863;1504752
MOJU;PA;4936;1504703
MOCAJUBA;PA;4910;1504604
MELGA?O;PA;4898;1504505
MEDICIL?NDIA;PA;5770;1504455
MARITUBA;PA;4642;1504422
MARAPANIM;PA;4871;1504406
MARACAN?;PA;4855;1504307
MARAB?;PA;4839;1504208
MAGALH?ES BARATA;PA;4812;1504109
M?E DO RIO;PA;4103;1504059
LIMOEIRO DO AJURU;PA;4790;1504000
JURUTI;PA;4774;1503903
JACUND?;PA;4758;1503804
JACAREACANGA;PA;4200;1503754
ITUPIRANGA;PA;4731;1503705
ITAITUBA;PA;4715;1503606
IRITUIA;PA;4693;1503507
IPIXUNA DO PAR?;PA;4189;1503457
INHANGAPI;PA;4677;1503408
IGARAP?-MIRI;PA;4650;1503309
IGARAP?-A?U;PA;4634;1503200
GURUP?;PA;4618;1503101
GOIAN?SIA DO PAR?;PA;4006;1503093
GARRAF?O DO NORTE;PA;5878;1503077
FLORESTA DO ARAGUAIA;PA;4561;1503044
FARO;PA;4596;1503002
ELDORADO DOS CARAJ?S;PA;4120;1502954
DOM ELISEU;PA;5975;1502939
CURU??;PA;4570;1502905
CURU?;PA;4740;1502855
CURRALINHO;PA;4553;1502806
CURION?POLIS;PA;5851;1502772
CUMARU DO NORTE;PA;4529;1502764
CONC?RDIA DO PAR?;PA;5819;1502756
CONCEI??O DO ARAGUAIA;PA;4537;1502707
COLARES;PA;4510;1502608
CHAVES;PA;4499;1502509
CASTANHAL;PA;4472;1502400
CAPIT?O PO?O;PA;4456;1502301
CAPANEMA;PA;4430;1502202
CANA? DOS CARAJ?S;PA;4707;1502152
CAMET?;PA;4413;1502103
CACHOEIRA DO ARARI;PA;4391;1502004
CACHOEIRA DO PIRI?;PA;4766;1501956
BUJARU;PA;4375;1501907
BREVES;PA;4359;1501808
BREU BRANCO;PA;4448;1501782
BREJO GRANDE DO ARAGUAIA;PA;5932;1501758
BRASIL NOVO;PA;4227;1501725
BRAGAN?A;PA;4332;1501709
BONITO;PA;4316;1501600
BOM JESUS DO TOCANTINS;PA;4049;1501576
BENEVIDES;PA;4294;1501501
BELTERRA;PA;4804;1501451
BEL?M;PA;4278;1501402
BARCARENA;PA;4251;1501303
BANNACH;PA;4588;1501253
BAI?O;PA;4235;1501204
BAGRE;PA;4219;1501105
AVEIRO;PA;4197;1501006
AURORA DO PAR?;PA;4340;1500958
AUGUSTO CORR?A;PA;4170;1500909
ANAPU;PA;4723;1500859
ANANINDEUA;PA;4154;1500800
ANAJ?S;PA;4138;1500701
ALTAMIRA;PA;4111;1500602
ALMEIRIM;PA;4090;1500503
ALENQUER;PA;4073;1500404
?GUA AZUL DO NORTE;PA;4260;1500347
AFU?;PA;4057;1500305
ACAR?;PA;4030;1500206
ABEL FIGUEIREDO;PA;4502;1500131
ABAETETUBA;PA;4014;1500107
UIRAMUT?;RR;3107;1400704
S?O LUIZ;RR;3158;1400605
S?O JO?O DA BALIZA;RR;3131;1400506
RORAIN?POLIS;RR;3085;1400472
PACARAIMA;RR;3123;1400456
NORMANDIA;RR;3115;1400407
MUCAJA?;RR;3093;1400308
IRACEMA;RR;3026;1400282
CAROEBE;RR;3000;1400233
CARACARA?;RR;3034;1400209
CANT?;RR;3069;1400175
BONFIM;RR;3077;1400159
BOA VISTA;RR;3018;1400100
ALTO ALEGRE;RR;3050;1400050
AMAJARI;RR;3042;1400027
URUCURITUBA;AM;2879;1304401
URUCAR?;AM;2852;1304302
UARINI;AM;98493;1304260
TONANTINS;AM;98515;1304237
TEF?;AM;2810;1304203
TAPAU?;AM;2798;1304104
TABATINGA;AM;98477;1304062
SILVES;AM;2771;1304005
S?O SEBASTI?O DO UATUM?;AM;98450;1303957
S?O PAULO DE OLIVEN?A;AM;2755;1303908
S?O GABRIEL DA CACHOEIRA;AM;2836;1303809
SANTO ANT?NIO DO I??;AM;2739;1303700
SANTA ISABEL DO RIO NEGRO;AM;2372;1303601
RIO PRETO DA EVA;AM;98434;1303569
PRESIDENTE FIGUEIREDO;AM;98418;1303536
PAUINI;AM;2712;1303502
PARINTINS;AM;2690;1303403
NOVO ARIPUAN?;AM;2674;1303304
NOVO AIR?O;AM;2011;1303205
NOVA OLINDA DO NORTE;AM;2658;1303106
NHAMUND?;AM;2631;1303007
MAU?S;AM;2615;1302900
MARA?;AM;2593;1302801
MANICOR?;AM;2577;1302702
MANAUS;AM;2550;1302603
MANAQUIRI;AM;98396;1302553
MANACAPURU;AM;2534;1302504
L?BREA;AM;2518;1302405
JUTA?;AM;2496;1302306
JURU?;AM;2470;1302207
JAPUR?;AM;2453;1302108
ITAPIRANGA;AM;2437;1302009
ITAMARATI;AM;98370;1301951
ITACOATIARA;AM;2410;1301902
IRANDUBA;AM;98353;1301852
IPIXUNA;AM;2399;1301803
HUMAIT?;AM;2356;1301704
GUAJAR?;AM;2020;1301654
FONTE BOA;AM;2330;1301605
ENVIRA;AM;2313;1301506
EIRUNEP?;AM;2291;1301407
CODAJ?S;AM;2275;1301308
