ibge7,cod_ibge,municipio,uf,lon,lat,regiao_metro,capital
4316204,431620,RONDINHA,RS,-52.8955875,-27.8336362,NA,NA
4316303,431630,ROQUE GONZALES,RS,-55.0713904,-28.083276,NA,NA
4316402,431640,ROSARIO DO SUL,RS,-54.9226452,-30.2488032,NA,NA
4316428,431642,SAGRADA FAMILIA,RS,-53.1426814,-27.7191467,NA,NA
4316436,431643,SALDANHA MARINHO,RS,-53.1104044,-28.383166,NA,NA
4316451,431645,SALTO DO JACUI,RS,-53.2114428,-29.0892958,NA,NA
4316477,431647,SALVADOR DAS MISSOES,RS,-54.8401227,-28.1078298,NA,NA
4316501,431650,SALVADOR DO SUL,RS,-51.5360368,-29.4597347,NA,NA
4316600,431660,SANANDUVA,RS,-51.8148609,-27.950568,NA,NA
4316709,431670,SANTA BARBARA DO SUL,RS,-53.2611514,-28.4102701,NA,NA
